2025-06-13 09:45:55 | INFO |p_comm | MainThread |  main_comm : main_comm:44 | ------------------------------comm_start------------------------------
2025-06-13 09:47:15 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "8.706655096473838", "index": 4}
2025-06-13 09:47:15 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "26.830459142978327", "index": 2}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "80.89984506534952", "index": 5}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "78.67462468342083", "index": 1}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-56.519895767593844", "index": 0}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-81.39123533710861", "index": 7}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-26.78491152695699", "index": 6}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "8.706655096473838", "index": 4}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "26.830459142978327", "index": 2}
2025-06-13 09:47:15 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-50.59947040484942", "index": 6}
2025-06-13 09:47:16 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "5.906554327992524", "index": 0}
2025-06-13 09:47:16 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "84.53603980786173", "index": 5}
2025-06-13 09:47:16 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-50.59947040484942", "index": 6}
2025-06-13 09:47:16 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "-9.198690285787393", "index": 4}
2025-06-13 09:47:16 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "27.87345076850079", "index": 3}
2025-06-13 09:47:16 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "45.170180754174936", "index": 2}
2025-06-13 09:47:16 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "-83.51122584028614", "index": 1}
2025-06-13 09:47:16 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "62.87122801858291", "index": 7}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-50.59947040484942", "index": 6}
2025-06-13 09:47:16 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "84.53603980786173", "index": 5}
2025-06-13 09:47:16 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "5.906554327992524", "index": 0}
2025-06-13 09:47:16 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "-9.198690285787393", "index": 4}
2025-06-13 09:47:16 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "27.87345076850079", "index": 3}
2025-06-13 09:47:16 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "45.170180754174936", "index": 2}
2025-06-13 09:47:16 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "-83.51122584028614", "index": 1}
2025-06-13 09:47:16 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "62.87122801858291", "index": 7}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "84.53603980786173", "index": 5}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "5.906554327992524", "index": 0}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-9.198690285787393", "index": 4}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "27.87345076850079", "index": 3}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "45.170180754174936", "index": 2}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-83.51122584028614", "index": 1}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "62.87122801858291", "index": 7}
2025-06-13 09:47:16 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "0.9132205917801599", "index": 6}
2025-06-13 09:47:17 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "-24.225103054527764", "index": 0}
2025-06-13 09:47:17 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "75.71216286336877", "index": 5}
2025-06-13 09:47:17 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "41.08549098993575", "index": 3}
2025-06-13 09:47:17 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "54.835221398602755", "index": 4}
2025-06-13 09:47:17 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "0.9132205917801599", "index": 6}
2025-06-13 09:47:17 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "-51.92687035708437", "index": 2}
2025-06-13 09:47:17 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "71.20957494619009", "index": 1}
2025-06-13 09:47:17 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "-88.60977481131023", "index": 7}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "0.9132205917801599", "index": 6}
2025-06-13 09:47:17 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "75.71216286336877", "index": 5}
2025-06-13 09:47:17 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "-24.225103054527764", "index": 0}
2025-06-13 09:47:17 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "41.08549098993575", "index": 3}
2025-06-13 09:47:17 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "54.835221398602755", "index": 4}
2025-06-13 09:47:17 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "-51.92687035708437", "index": 2}
2025-06-13 09:47:17 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "71.20957494619009", "index": 1}
2025-06-13 09:47:17 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "-88.60977481131023", "index": 7}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "75.71216286336877", "index": 5}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-24.225103054527764", "index": 0}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "41.08549098993575", "index": 3}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "54.835221398602755", "index": 4}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-51.92687035708437", "index": 2}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "71.20957494619009", "index": 1}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-88.60977481131023", "index": 7}
2025-06-13 09:47:17 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-53.358720999486486", "index": 6}
2025-06-13 09:47:18 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "-26.36568069669974", "index": 5}
2025-06-13 09:47:18 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "50.020156628477", "index": 0}
2025-06-13 09:47:18 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "20.64108734890948", "index": 7}
2025-06-13 09:47:18 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "38.7133582568992", "index": 3}
2025-06-13 09:47:18 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "89.06279575084471", "index": 4}
2025-06-13 09:47:18 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "-93.61445814640459", "index": 1}
2025-06-13 09:47:18 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "22.32529315120952", "index": 2}
2025-06-13 09:47:18 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "20.64108734890948", "index": 7}
2025-06-13 09:47:18 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-53.358720999486486", "index": 6}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "20.64108734890948", "index": 7}
2025-06-13 09:47:18 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "-26.36568069669974", "index": 5}
2025-06-13 09:47:18 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "38.7133582568992", "index": 3}
2025-06-13 09:47:18 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "50.020156628477", "index": 0}
2025-06-13 09:47:18 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "89.06279575084471", "index": 4}
2025-06-13 09:47:18 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "-93.61445814640459", "index": 1}
2025-06-13 09:47:18 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "22.32529315120952", "index": 2}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-53.358720999486486", "index": 6}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-26.36568069669974", "index": 5}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "38.7133582568992", "index": 3}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "50.020156628477", "index": 0}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "89.06279575084471", "index": 4}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-93.61445814640459", "index": 1}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "22.32529315120952", "index": 2}
2025-06-13 09:47:18 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "12.773428466585358", "index": 6}
2025-06-13 09:47:19 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "46.04365782786368", "index": 5}
2025-06-13 09:47:19 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "42.32136264429036", "index": 0}
2025-06-13 09:47:19 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "-82.91310968580035", "index": 7}
2025-06-13 09:47:19 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "38.62311532637753", "index": 2}
2025-06-13 09:47:19 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "-10.384535163204035", "index": 4}
2025-06-13 09:47:19 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "76.98552773751456", "index": 3}
2025-06-13 09:47:19 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "-51.352406205185154", "index": 1}
2025-06-13 09:47:19 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "12.773428466585358", "index": 6}
2025-06-13 09:47:19 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "46.04365782786368", "index": 5}
2025-06-13 09:47:19 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "-82.91310968580035", "index": 7}
2025-06-13 09:47:19 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "38.62311532637753", "index": 2}
2025-06-13 09:47:19 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "42.32136264429036", "index": 0}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "12.773428466585358", "index": 6}
2025-06-13 09:47:19 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "-10.384535163204035", "index": 4}
2025-06-13 09:47:19 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "76.98552773751456", "index": 3}
2025-06-13 09:47:19 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "-51.352406205185154", "index": 1}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "46.04365782786368", "index": 5}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-82.91310968580035", "index": 7}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "38.62311532637753", "index": 2}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "42.32136264429036", "index": 0}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-10.384535163204035", "index": 4}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM11/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "76.98552773751456", "index": 3}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM9/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-51.352406205185154", "index": 1}
2025-06-13 09:47:19 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM3/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:20 | INFO |p_comm | Thread-14 |  communication.communication_com : communication_com:277 | send串口COM14发送数据: {"data": "-52.958825392654106", "index": 6}
2025-06-13 09:47:20 | INFO |p_comm | Thread-12 |  communication.communication_com : communication_com:277 | send串口COM12发送数据: {"data": "5.331015579260949", "index": 5}
2025-06-13 09:47:20 | INFO |p_comm | Thread-2 |  communication.communication_com : communication_com:277 | send串口COM1发送数据: {"data": "-7.639615287652319", "index": 0}
2025-06-13 09:47:20 | INFO |p_comm | Thread-6 |  communication.communication_com : communication_com:277 | send串口COM6发送数据: {"data": "-4.045060949044668", "index": 2}
2025-06-13 09:47:20 | INFO |p_comm | Thread-16 |  communication.communication_com : communication_com:277 | send串口COM16发送数据: {"data": "88.32121095625018", "index": 7}
2025-06-13 09:47:20 | INFO |p_comm | Thread-8 |  communication.communication_com : communication_com:277 | send串口COM8发送数据: {"data": "-34.20896740005328", "index": 3}
2025-06-13 09:47:20 | INFO |p_comm | Thread-10 |  communication.communication_com : communication_com:277 | send串口COM10发送数据: {"data": "63.40911671563151", "index": 4}
2025-06-13 09:47:20 | INFO |p_comm | Thread-4 |  communication.communication_com : communication_com:277 | send串口COM5发送数据: {"data": "72.84224858197697", "index": 1}
2025-06-13 09:47:20 | INFO |p_comm | Thread-13 |  communication.communication_com : communication_com:305 | receive串口COM15接收数据: {"data": "-52.958825392654106", "index": 6}
2025-06-13 09:47:20 | INFO |p_comm | Thread-1 |  communication.communication_com : communication_com:305 | receive串口COM2接收数据: {"data": "-7.639615287652319", "index": 0}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-52.958825392654106", "index": 6}
2025-06-13 09:47:20 | INFO |p_comm | Thread-15 |  communication.communication_com : communication_com:305 | receive串口COM17接收数据: {"data": "88.32121095625018", "index": 7}
2025-06-13 09:47:20 | INFO |p_comm | Thread-5 |  communication.communication_com : communication_com:305 | receive串口COM7接收数据: {"data": "-4.045060949044668", "index": 2}
2025-06-13 09:47:20 | INFO |p_comm | Thread-11 |  communication.communication_com : communication_com:305 | receive串口COM13接收数据: {"data": "5.331015579260949", "index": 5}
2025-06-13 09:47:20 | INFO |p_comm | Thread-7 |  communication.communication_com : communication_com:305 | receive串口COM9接收数据: {"data": "-34.20896740005328", "index": 3}
2025-06-13 09:47:20 | INFO |p_comm | Thread-9 |  communication.communication_com : communication_com:305 | receive串口COM11接收数据: {"data": "63.40911671563151", "index": 4}
2025-06-13 09:47:20 | INFO |p_comm | Thread-3 |  communication.communication_com : communication_com:305 | receive串口COM3接收数据: {"data": "72.84224858197697", "index": 1}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM15/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-7.639615287652319", "index": 0}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM2/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "88.32121095625018", "index": 7}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM17/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "-4.045060949044668", "index": 2}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM7/2025/24week/5.txt' 成功创建或写入。
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.communication_com : communication_com:100 | 存储数据线程开始存储数据: {"data": "5.331015579260949", "index": 5}
2025-06-13 09:47:20 | INFO |p_comm | Thread-17 |  communication.util.folder_util : folder_util:54 | 文件 './data/charts/port_COM13/2025/24week/5.txt' 成功创建或写入。
